No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
26323,2014,1,1,18,27,-16,9,1015,NW,84.94,0,0
26324,2014,1,1,19,43,-16,9,1016,SE,1.79,0,0
26325,2014,1,1,20,62,-14,3,1017,SE,2.68,0,0
26326,2014,1,1,21,70,-14,0,1017,NE,1.79,0,0
26327,2014,1,1,22,81,-12,-1,1018,SE,0.89,0,0
26328,2014,1,1,23,111,-12,0,1019,NW,1.79,0,0
26329,2014,1,2,0,144,-13,-2,1019,NE,0.89,0,0
26330,2014,1,2,1,170,-12,-4,1019,cv,0.89,0,0
26331,2014,1,2,2,174,-12,-4,1019,cv,1.34,0,0
26332,2014,1,2,3,174,-12,-4,1019,NW,0.89,0,0
26333,2014,1,2,4,172,-12,-5,1020,cv,0.89,0,0
26334,2014,1,2,5,149,-10,-2,1020,SE,1.79,0,0
26335,2014,1,2,6,166,-7,-2,1020,SE,3.58,0,0
26336,2014,1,2,7,187,-9,-5,1020,NE,0.89,0,0
26337,2014,1,2,8,107,-9,-5,1021,NW,3.13,0,0
26338,2014,1,2,9,114,-7,-2,1021,NW,4.92,0,0
26339,2014,1,2,10,108,-7,2,1021,NW,6.71,0,0
26340,2014,1,2,11,102,-8,4,1020,cv,0.89,0,0
26341,2014,1,2,12,95,-8,5,1019,cv,1.78,0,0
26342,2014,1,2,13,127,-9,7,1017,cv,2.67,0,0
26343,2014,1,2,14,125,-9,7,1016,cv,4.46,0,0
26344,2014,1,2,15,128,-10,7,1016,cv,5.35,0,0
26345,2014,1,2,16,146,-10,6,1016,cv,5.8,0,0
26346,2014,1,2,17,165,-9,4,1016,cv,6.69,0,0
26347,2014,1,2,18,173,-8,3,1016,cv,7.58,0,0
26348,2014,1,2,19,195,-9,1,1016,cv,8.47,0,0
26349,2014,1,2,20,239,-8,0,1017,cv,9.36,0,0
26350,2014,1,2,21,232,-8,0,1017,SE,0.89,0,0
26351,2014,1,2,22,242,-8,-1,1017,NE,1.79,0,0
26352,2014,1,2,23,269,-7,-1,1018,NW,4.02,0,0
26353,2014,1,3,0,264,-9,0,1018,NW,7.15,0,0
26354,2014,1,3,1,220,-9,1,1018,cv,0.45,0,0
26355,2014,1,3,2,146,-9,0,1019,NW,4.02,0,0
26356,2014,1,3,3,34,-9,1,1019,cv,0.89,0,0
26357,2014,1,3,4,34,-9,-2,1020,NW,3.13,0,0
26358,2014,1,3,5,35,-9,-1,1020,NW,7.15,0,0
26359,2014,1,3,6,45,-13,0,1020,cv,0.89,0,0
26360,2014,1,3,7,43,-13,-1,1022,NW,3.13,0,0
26361,2014,1,3,8,43,-12,-1,1023,NW,7.15,0,0
26362,2014,1,3,9,36,-13,4,1024,NW,11.17,0,0
26363,2014,1,3,10,36,-16,7,1025,NW,14.3,0,0
26364,2014,1,3,11,23,-16,8,1024,NW,17.43,0,0
26365,2014,1,3,12,25,-16,8,1023,NW,20.56,0,0
26366,2014,1,3,13,29,-17,9,1022,NW,22.35,0,0
26367,2014,1,3,14,26,-18,9,1022,NE,1.79,0,0
26368,2014,1,3,15,21,-17,8,1022,NE,3.58,0,0
26369,2014,1,3,16,25,-17,7,1022,SE,1.79,0,0
26370,2014,1,3,17,31,-17,5,1023,SE,3.58,0,0
26371,2014,1,3,18,43,-17,3,1023,cv,0.45,0,0
26372,2014,1,3,19,46,-17,3,1024,cv,1.34,0,0
26373,2014,1,3,20,50,-16,1,1024,cv,2.23,0,0
26374,2014,1,3,21,68,-13,-1,1024,cv,2.68,0,0
26375,2014,1,3,22,60,-11,-1,1025,SE,1.79,0,0
26376,2014,1,3,23,103,-8,-1,1025,SE,4.92,0,0
26377,2014,1,4,0,85,-6,-1,1026,SE,6.71,0,0
26378,2014,1,4,1,86,-6,-2,1025,SE,8.5,0,0
26379,2014,1,4,2,89,-7,-2,1025,cv,0.89,0,0
26380,2014,1,4,3,77,-7,-2,1025,SE,1.79,0,0
26381,2014,1,4,4,77,-9,-5,1025,cv,0.45,0,0
26382,2014,1,4,5,75,-9,-5,1025,cv,1.34,0,0
26383,2014,1,4,6,80,-9,-6,1025,cv,1.79,0,0
26384,2014,1,4,7,86,-7,-4,1025,SE,0.89,0,0
26385,2014,1,4,8,95,-7,-3,1025,cv,0.89,0,0
26386,2014,1,4,9,101,-6,-2,1025,SE,0.89,0,0
26387,2014,1,4,10,132,-6,-1,1025,SE,1.78,0,0
26388,2014,1,4,11,153,-5,-1,1024,SE,3.57,0,0
26389,2014,1,4,12,173,-6,0,1023,NE,1.79,0,0
26390,2014,1,4,13,178,-7,1,1021,cv,0.89,0,0
26391,2014,1,4,14,176,-7,2,1020,SE,1.79,0,0
26392,2014,1,4,15,209,-7,2,1020,cv,0.89,0,0
26393,2014,1,4,16,219,-7,2,1020,NW,1.79,0,0
26394,2014,1,4,17,224,-7,1,1020,NW,3.58,0,0
26395,2014,1,4,18,212,-8,-2,1020,NW,6.71,0,0
26396,2014,1,4,19,221,-8,-3,1021,NW,8.5,0,0
26397,2014,1,4,20,221,-8,-4,1021,NW,10.29,0,0
26398,2014,1,4,21,217,-8,-4,1021,cv,0.89,0,0
26399,2014,1,4,22,203,-8,-4,1021,cv,1.78,0,0
26400,2014,1,4,23,221,-9,-5,1021,NW,1.79,0,0
26401,2014,1,5,0,192,-8,-4,1021,NW,3.58,0,0
26402,2014,1,5,1,183,-10,-6,1022,NW,6.71,0,0
26403,2014,1,5,2,175,-8,-5,1022,NW,10.73,0,0
26404,2014,1,5,3,177,-9,-6,1022,NW,14.75,0,0
26405,2014,1,5,4,183,-10,-7,1023,NW,17.88,0,0
26406,2014,1,5,5,155,-10,-7,1023,NW,22.8,0,0
26407,2014,1,5,6,151,-9,-6,1023,NW,26.82,0,0
26408,2014,1,5,7,137,-10,-7,1024,NW,29.95,0,0
26409,2014,1,5,8,109,-8,-4,1024,NW,34.87,0,0
26410,2014,1,5,9,140,-8,-2,1025,NW,39.79,0,0
26411,2014,1,5,10,117,-8,1,1026,NW,42.92,0,0
26412,2014,1,5,11,128,-12,5,1026,NW,46.05,0,0
26413,2014,1,5,12,54,-14,5,1025,NE,3.13,0,0
26414,2014,1,5,13,34,-14,5,1024,NE,6.26,0,0
26415,2014,1,5,14,32,-15,6,1024,NE,9.39,0,0
26416,2014,1,5,15,28,-15,6,1024,NE,12.52,0,0
26417,2014,1,5,16,29,-15,6,1024,SE,3.13,0,0
26418,2014,1,5,17,37,-15,3,1024,SE,4.92,0,0
26419,2014,1,5,18,46,-15,1,1025,SE,6.71,0,0
26420,2014,1,5,19,54,-12,-1,1025,cv,0.89,0,0
26421,2014,1,5,20,53,-12,-2,1026,cv,1.78,0,0
26422,2014,1,5,21,47,-12,0,1026,SE,4.02,0,0
26423,2014,1,5,22,112,-9,-1,1027,SE,7.15,0,0
26424,2014,1,5,23,125,-8,-2,1028,SE,8.94,0,0
26425,2014,1,6,0,128,-7,-3,1028,cv,0.89,0,0
26426,2014,1,6,1,126,-5,-2,1028,cv,1.78,0,0
26427,2014,1,6,2,153,-5,-1,1028,cv,2.67,0,0
26428,2014,1,6,3,157,-5,-1,1028,cv,3.12,1,0
26429,2014,1,6,4,144,-5,-1,1027,SE,0.89,2,0
26430,2014,1,6,5,138,-5,-1,1027,cv,0.89,3,0
26431,2014,1,6,6,128,-5,-1,1027,SE,1.79,0,0
26432,2014,1,6,7,126,-5,-1,1027,SE,3.58,0,0
26433,2014,1,6,8,126,-5,-1,1027,SE,5.37,0,0
26434,2014,1,6,9,159,-6,-1,1028,SE,8.5,1,0
26435,2014,1,6,10,149,-5,-1,1028,SE,11.63,2,0
26436,2014,1,6,11,123,-4,0,1027,SE,15.65,0,0
26437,2014,1,6,12,150,-4,0,1026,SE,18.78,0,0
26438,2014,1,6,13,146,-5,0,1025,SE,22.8,0,0
26439,2014,1,6,14,145,-5,0,1024,SE,25.93,0,0
26440,2014,1,6,15,160,-5,0,1024,SE,27.72,0,0
26441,2014,1,6,16,148,-5,0,1024,SE,29.51,0,0
26442,2014,1,6,17,156,-5,0,1024,SE,30.4,0,0
26443,2014,1,6,18,158,-7,-2,1024,SE,31.29,0,0
26444,2014,1,6,19,167,-6,-2,1024,NE,0.89,0,0
26445,2014,1,6,20,171,-5,-1,1025,SE,0.89,0,0
26446,2014,1,6,21,177,-6,-1,1025,SE,1.78,0,0
26447,2014,1,6,22,185,-6,-1,1025,NE,0.89,0,0
26448,2014,1,6,23,201,-6,-1,1024,cv,0.89,0,0
26449,2014,1,7,0,217,-6,-1,1024,cv,1.34,0,0
26450,2014,1,7,1,208,-6,-2,1024,NE,0.89,0,0
26451,2014,1,7,2,204,-7,-4,1024,cv,0.89,0,0
26452,2014,1,7,3,213,-7,-4,1025,NW,0.89,0,0
26453,2014,1,7,4,256,-6,-3,1025,NW,2.68,0,0
26454,2014,1,7,5,211,-6,-3,1024,NW,5.81,0,0
26455,2014,1,7,6,203,-8,-5,1024,NW,8.94,0,0
26456,2014,1,7,7,212,-7,-5,1025,NW,12.07,0,0
26457,2014,1,7,8,205,-6,-3,1026,NW,16.09,0,0
26458,2014,1,7,9,196,-7,-1,1027,NW,20.11,0,0
26459,2014,1,7,10,182,-8,1,1028,NW,24.13,0,0
26460,2014,1,7,11,124,-11,3,1027,NE,4.02,0,0
26461,2014,1,7,12,102,-14,3,1027,NE,8.94,0,0
26462,2014,1,7,13,77,-14,5,1026,NE,12.96,0,0
26463,2014,1,7,14,48,-16,5,1026,NE,16.98,0,0
26464,2014,1,7,15,38,-16,5,1026,NW,3.13,0,0
26465,2014,1,7,16,31,-16,5,1027,NE,1.79,0,0
26466,2014,1,7,17,27,-16,4,1028,NW,1.79,0,0
26467,2014,1,7,18,33,-16,4,1028,NW,4.92,0,0
26468,2014,1,7,19,35,-16,-1,1029,NW,8.94,0,0
26469,2014,1,7,20,29,-19,-1,1030,NW,12.07,0,0
26470,2014,1,7,21,24,-20,0,1031,NW,16.09,0,0
26471,2014,1,7,22,26,-25,0,1032,NW,20.11,0,0
26472,2014,1,7,23,11,-21,-4,1032,NW,24.13,0,0
26473,2014,1,8,0,14,-22,-3,1032,NW,28.15,0,0
26474,2014,1,8,1,12,-21,-4,1033,NW,31.28,0,0
26475,2014,1,8,2,9,-21,-4,1033,NW,34.41,0,0
26476,2014,1,8,3,11,-20,-4,1033,NW,39.33,0,0
26477,2014,1,8,4,15,-20,-5,1034,NW,43.35,0,0
26478,2014,1,8,5,13,-20,-5,1034,NE,1.79,0,0
26479,2014,1,8,6,15,-21,-6,1034,NW,1.79,0,0
26480,2014,1,8,7,17,-20,-6,1034,NW,6.71,0,0
26481,2014,1,8,8,19,-20,-5,1035,NE,4.02,0,0
26482,2014,1,8,9,18,-21,-5,1036,NW,3.13,0,0
26483,2014,1,8,10,21,-20,-2,1036,NW,7.15,0,0
26484,2014,1,8,11,17,-21,-1,1035,cv,1.79,0,0
26485,2014,1,8,12,22,-28,0,1034,NW,8.94,0,0
26486,2014,1,8,13,23,-27,1,1033,NW,16.09,0,0
26487,2014,1,8,14,16,-25,0,1032,NW,21.9,0,0
26488,2014,1,8,15,22,-26,0,1032,NW,27.71,0,0
26489,2014,1,8,16,18,-25,0,1032,NW,33.52,0,0
26490,2014,1,8,17,17,-26,-1,1033,NW,39.33,0,0
26491,2014,1,8,18,21,-26,-2,1033,NW,44.25,0,0
26492,2014,1,8,19,23,-25,-2,1033,NW,49.17,0,0
26493,2014,1,8,20,22,-25,-5,1034,NW,54.09,0,0
26494,2014,1,8,21,21,-25,-7,1034,NW,58.11,0,0
26495,2014,1,8,22,23,-23,-8,1034,NW,59.9,0,0
26496,2014,1,8,23,53,-24,-7,1034,SE,1.79,0,0
26497,2014,1,9,0,66,-23,-10,1034,cv,0.89,0,0
26498,2014,1,9,1,52,-23,-10,1033,NW,1.79,0,0
26499,2014,1,9,2,30,-23,-9,1033,NW,3.58,0,0
26500,2014,1,9,3,10,-23,-11,1033,NW,6.71,0,0
26501,2014,1,9,4,10,-23,-8,1033,NW,9.84,0,0
26502,2014,1,9,5,13,-26,-6,1033,NW,14.76,0,0
26503,2014,1,9,6,11,-25,-7,1033,NW,18.78,0,0
26504,2014,1,9,7,14,-25,-9,1033,NW,20.57,0,0
26505,2014,1,9,8,20,-24,-9,1034,NW,23.7,0,0
26506,2014,1,9,9,22,-25,-4,1035,NW,27.72,0,0
26507,2014,1,9,10,23,-26,-3,1035,NW,31.74,0,0
26508,2014,1,9,11,20,-28,-2,1034,NW,37.55,0,0
26509,2014,1,9,12,17,-28,0,1032,NW,42.47,0,0
26510,2014,1,9,13,14,-32,0,1031,NW,48.28,0,0
26511,2014,1,9,14,10,-33,1,1029,NW,54.09,0,0
26512,2014,1,9,15,10,-35,1,1029,NW,61.24,0,0
26513,2014,1,9,16,27,-34,1,1029,NW,67.05,0,0
26514,2014,1,9,17,44,-26,0,1029,SE,4.92,0,0
26515,2014,1,9,18,53,-24,-1,1029,SE,8.05,0,0
26516,2014,1,9,19,59,-23,-2,1030,SE,9.84,0,0
26517,2014,1,9,20,56,-22,-2,1030,SE,12.97,0,0
26518,2014,1,9,21,58,-23,-2,1030,SE,14.76,0,0
26519,2014,1,9,22,66,-24,-6,1031,cv,0.89,0,0
26520,2014,1,9,23,73,-21,-8,1031,NE,0.89,0,0
26521,2014,1,10,0,83,-20,-9,1031,cv,0.89,0,0
26522,2014,1,10,1,81,-20,-9,1031,cv,1.78,0,0
26523,2014,1,10,2,91,-22,-12,1031,NW,1.79,0,0
26524,2014,1,10,3,104,-22,-11,1031,NW,3.58,0,0
26525,2014,1,10,4,88,-22,-12,1031,NW,5.37,0,0
26526,2014,1,10,5,85,-23,-13,1031,NW,7.16,0,0
26527,2014,1,10,6,66,-22,-13,1031,NW,10.29,0,0
26528,2014,1,10,7,47,-23,-13,1031,NW,13.42,0,0
26529,2014,1,10,8,70,-22,-11,1031,cv,0.89,0,0
26530,2014,1,10,9,61,-21,-8,1032,NW,1.79,0,0
26531,2014,1,10,10,47,-22,-5,1032,cv,0.89,0,0
26532,2014,1,10,11,61,-23,-2,1032,cv,1.78,0,0
26533,2014,1,10,12,69,-25,0,1031,cv,2.67,0,0
26534,2014,1,10,13,66,-27,3,1030,NW,1.79,0,0
26535,2014,1,10,14,63,-28,3,1029,NW,3.58,0,0
26536,2014,1,10,15,43,-27,4,1029,SE,1.79,0,0
26537,2014,1,10,16,48,-29,5,1029,NW,4.92,0,0
26538,2014,1,10,17,67,-26,2,1029,SE,4.02,0,0
26539,2014,1,10,18,87,-26,1,1030,SE,8.04,0,0
26540,2014,1,10,19,127,-25,1,1030,SE,12.06,0,0
26541,2014,1,10,20,126,-20,-3,1031,cv,0.89,0,0
26542,2014,1,10,21,126,-24,1,1031,cv,1.78,0,0
26543,2014,1,10,22,106,-19,-5,1032,SE,1.79,0,0
26544,2014,1,10,23,104,-20,-8,1032,SE,2.68,0,0
26545,2014,1,11,0,118,-19,-9,1032,NE,0.89,0,0
26546,2014,1,11,1,141,-19,-9,1032,NE,1.78,0,0
26547,2014,1,11,2,199,-19,-9,1032,NW,1.79,0,0
26548,2014,1,11,3,262,-19,-10,1032,NW,2.68,0,0
26549,2014,1,11,4,234,-21,-10,1032,NW,4.47,0,0
26550,2014,1,11,5,221,-19,-11,1032,cv,0.89,0,0
26551,2014,1,11,6,177,-20,-12,1031,NW,0.89,0,0
26552,2014,1,11,7,135,-20,-11,1031,NW,4.02,0,0
26553,2014,1,11,8,108,-20,-11,1032,NE,1.79,0,0
26554,2014,1,11,9,97,-18,-7,1032,cv,0.89,0,0
26555,2014,1,11,10,87,-20,-3,1032,NW,1.79,0,0
26556,2014,1,11,11,85,-21,-1,1031,NW,3.58,0,0
26557,2014,1,11,12,81,-25,1,1030,NW,5.37,0,0
26558,2014,1,11,13,82,-25,3,1029,cv,1.79,0,0
26559,2014,1,11,14,81,-25,5,1028,NW,1.79,0,0
26560,2014,1,11,15,111,-27,5,1027,cv,1.79,0,0
26561,2014,1,11,16,143,-25,4,1027,SE,4.02,0,0
26562,2014,1,11,17,153,-22,2,1027,SE,7.15,0,0
26563,2014,1,11,18,189,-21,2,1028,SE,11.17,0,0
26564,2014,1,11,19,244,-19,2,1029,SE,14.3,0,0
26565,2014,1,11,20,273,-18,-4,1029,NW,0.89,0,0
26566,2014,1,11,21,218,-19,-5,1030,NW,2.68,0,0
26567,2014,1,11,22,227,-19,-1,1031,NW,6.7,0,0
26568,2014,1,11,23,95,-19,-2,1032,cv,0.89,0,0
26569,2014,1,12,0,20,-22,1,1032,NW,8.94,0,0
26570,2014,1,12,1,NA,-21,-1,1033,NW,16.09,0,0
26571,2014,1,12,2,NA,-24,-1,1034,NW,24.14,0,0
26572,2014,1,12,3,NA,-22,-3,1035,NW,29.95,0,0
26573,2014,1,12,4,NA,-23,-6,1035,NW,33.97,0,0
26574,2014,1,12,5,NA,-22,-7,1035,NW,37.99,0,0
26575,2014,1,12,6,12,-24,-6,1036,NW,39.78,0,0
26576,2014,1,12,7,12,-23,-7,1037,NW,42.91,0,0
26577,2014,1,12,8,17,-22,-6,1038,cv,0.89,0,0
26578,2014,1,12,9,33,-22,-2,1039,NW,1.79,0,0
26579,2014,1,12,10,22,-23,0,1039,NW,3.58,0,0
26580,2014,1,12,11,20,-26,1,1039,NE,1.79,0,0
26581,2014,1,12,12,10,-26,1,1038,cv,0.89,0,0
26582,2014,1,12,13,14,-27,2,1036,NW,4.02,0,0
26583,2014,1,12,14,12,-27,2,1036,NW,8.04,0,0
26584,2014,1,12,15,12,-27,4,1035,NW,12.06,0,0
26585,2014,1,12,16,8,-27,3,1035,NW,16.98,0,0
26586,2014,1,12,17,19,-27,2,1035,cv,3.13,0,0
26587,2014,1,12,18,40,-26,1,1035,SE,3.13,0,0
26588,2014,1,12,19,37,-25,0,1035,SE,7.15,0,0
26589,2014,1,12,20,42,-22,-2,1035,cv,0.45,0,0
26590,2014,1,12,21,56,-22,-4,1035,cv,1.34,0,0
26591,2014,1,12,22,62,-21,-8,1035,NW,3.13,0,0
26592,2014,1,12,23,57,-22,-9,1035,NE,0.89,0,0
26593,2014,1,13,0,57,-19,-9,1034,cv,0.89,0,0
26594,2014,1,13,1,75,-20,-9,1034,NW,1.79,0,0
26595,2014,1,13,2,96,-20,-9,1034,cv,0.89,0,0
26596,2014,1,13,3,110,-18,-9,1034,NW,1.79,0,0
26597,2014,1,13,4,97,-20,-11,1033,NW,3.58,0,0
26598,2014,1,13,5,105,-20,-11,1033,NW,5.37,0,0
26599,2014,1,13,6,84,-19,-12,1033,NE,0.89,0,0
26600,2014,1,13,7,106,-19,-11,1033,NW,1.79,0,0
26601,2014,1,13,8,112,-19,-11,1033,NE,0.89,0,0
26602,2014,1,13,9,120,-17,-8,1034,NE,2.68,0,0
26603,2014,1,13,10,117,-18,-4,1033,cv,0.89,0,0
26604,2014,1,13,11,118,-18,-1,1033,cv,1.78,0,0
26605,2014,1,13,12,106,-19,0,1031,cv,2.67,0,0
26606,2014,1,13,13,96,-23,1,1030,cv,3.56,0,0
26607,2014,1,13,14,82,-22,2,1029,cv,4.45,0,0
26608,2014,1,13,15,63,-23,3,1029,SE,1.79,0,0
26609,2014,1,13,16,79,-23,3,1029,cv,0.89,0,0
26610,2014,1,13,17,125,-22,0,1029,SE,0.89,0,0
26611,2014,1,13,18,119,-20,-2,1030,cv,0.89,0,0
26612,2014,1,13,19,115,-19,-6,1030,NE,1.79,0,0
26613,2014,1,13,20,131,-16,-6,1031,SE,1.79,0,0
26614,2014,1,13,21,177,-18,-7,1031,NE,1.79,0,0
26615,2014,1,13,22,287,-17,-7,1032,SE,0.89,0,0
26616,2014,1,13,23,299,-19,-8,1032,NE,1.79,0,0
26617,2014,1,14,0,250,-18,-7,1033,NW,1.79,0,0
26618,2014,1,14,1,159,-19,-8,1033,NW,3.58,0,0
26619,2014,1,14,2,124,-20,-9,1033,NW,6.71,0,0
26620,2014,1,14,3,123,-19,-8,1034,NW,11.63,0,0
26621,2014,1,14,4,49,-21,-10,1034,NW,15.65,0,0
26622,2014,1,14,5,36,-19,-9,1034,cv,0.89,0,0
26623,2014,1,14,6,59,-20,-9,1034,cv,1.78,0,0
26624,2014,1,14,7,85,-18,-9,1035,cv,2.67,0,0
26625,2014,1,14,8,170,-18,-11,1035,NW,1.79,0,0
26626,2014,1,14,9,180,-15,-7,1036,NW,3.58,0,0
26627,2014,1,14,10,227,-12,-2,1036,NW,5.37,0,0
26628,2014,1,14,11,199,-20,-1,1036,cv,0.89,0,0
26629,2014,1,14,12,168,-23,1,1035,cv,1.78,0,0
26630,2014,1,14,13,93,-24,2,1033,cv,2.67,0,0
26631,2014,1,14,14,80,-23,3,1033,NW,1.79,0,0
26632,2014,1,14,15,111,-22,3,1033,cv,1.79,0,0
26633,2014,1,14,16,133,-19,3,1032,SE,3.13,0,0
26634,2014,1,14,17,135,-17,1,1033,SE,6.26,0,0
26635,2014,1,14,18,94,-16,0,1033,SE,9.39,0,0
26636,2014,1,14,19,103,-17,0,1033,SE,12.52,0,0
26637,2014,1,14,20,92,-16,1,1033,cv,1.79,0,0
26638,2014,1,14,21,93,-15,-5,1034,cv,2.68,0,0
26639,2014,1,14,22,109,-14,-5,1034,cv,3.57,0,0
26640,2014,1,14,23,122,-14,-6,1034,cv,4.46,0,0
26641,2014,1,15,0,123,-13,-7,1033,cv,5.35,0,0
26642,2014,1,15,1,122,-14,-8,1033,NW,0.89,0,0
26643,2014,1,15,2,172,-15,-7,1034,NW,2.68,0,0
26644,2014,1,15,3,213,-17,-10,1033,NW,4.47,0,0
26645,2014,1,15,4,196,-17,-10,1033,NW,6.26,0,0
26646,2014,1,15,5,158,-18,-10,1033,cv,0.89,0,0
26647,2014,1,15,6,103,-19,-10,1032,cv,1.78,0,0
26648,2014,1,15,7,90,-18,-10,1033,NW,3.13,0,0
26649,2014,1,15,8,70,-18,-7,1033,NW,4.92,0,0
26650,2014,1,15,9,67,-18,-5,1033,NW,8.05,0,0
26651,2014,1,15,10,66,-17,-2,1033,NW,12.07,0,0
26652,2014,1,15,11,52,-18,0,1033,NW,13.86,0,0
26653,2014,1,15,12,55,-20,2,1032,cv,1.79,0,0
26654,2014,1,15,13,51,-22,5,1030,cv,2.68,0,0
26655,2014,1,15,14,47,-22,5,1029,cv,3.57,0,0
26656,2014,1,15,15,48,-22,5,1029,cv,5.36,0,0
26657,2014,1,15,16,60,-23,5,1029,cv,6.25,0,0
26658,2014,1,15,17,88,-23,2,1028,SE,1.79,0,0
26659,2014,1,15,18,279,-16,2,1029,SE,5.81,0,0
26660,2014,1,15,19,435,-15,0,1029,SE,8.94,0,0
26661,2014,1,15,20,489,-13,-2,1029,cv,0.89,0,0
26662,2014,1,15,21,513,-11,-2,1029,cv,1.78,0,0
26663,2014,1,15,22,539,-11,-2,1028,SE,1.79,0,0
26664,2014,1,15,23,567,-10,-2,1029,cv,0.89,0,0
26665,2014,1,16,0,569,-10,-3,1028,SE,1.79,0,0
26666,2014,1,16,1,659,-9,-3,1027,cv,0.89,0,0
26667,2014,1,16,2,648,-9,-3,1027,cv,1.78,0,0
26668,2014,1,16,3,651,-8,-3,1027,cv,2.67,0,0
26669,2014,1,16,4,671,-7,-3,1027,NE,1.79,0,0
26670,2014,1,16,5,623,-7,-3,1026,SE,1.79,0,0
26671,2014,1,16,6,618,-7,-4,1027,NW,0.89,0,0
26672,2014,1,16,7,532,-7,-4,1027,NW,1.78,0,0
26673,2014,1,16,8,477,-8,-5,1028,NW,3.57,0,0
26674,2014,1,16,9,479,-8,-5,1028,NW,5.36,0,0
26675,2014,1,16,10,490,-6,-2,1028,cv,0.89,0,0
26676,2014,1,16,11,476,-11,1,1028,NE,1.79,0,0
26677,2014,1,16,12,457,-11,2,1027,NE,5.81,0,0
26678,2014,1,16,13,327,-10,3,1027,NE,8.94,0,0
26679,2014,1,16,14,161,-11,4,1026,SE,1.79,0,0
26680,2014,1,16,15,286,-15,5,1027,SE,3.58,0,0
26681,2014,1,16,16,298,-14,5,1027,SE,5.37,0,0
26682,2014,1,16,17,310,-11,3,1027,SE,7.16,0,0
26683,2014,1,16,18,332,-7,0,1029,SE,10.29,0,0
26684,2014,1,16,19,391,-7,-2,1029,SE,12.08,0,0
26685,2014,1,16,20,437,-6,-1,1030,SE,13.87,0,0
26686,2014,1,16,21,422,-5,-1,1031,cv,0.89,0,0
26687,2014,1,16,22,320,-5,-2,1031,SE,1.79,0,0
26688,2014,1,16,23,346,-4,-1,1031,SE,3.58,0,0
26689,2014,1,17,0,351,-4,-1,1031,SE,7.6,0,0
26690,2014,1,17,1,297,-5,-2,1031,SE,10.73,0,0
26691,2014,1,17,2,290,-5,-2,1031,SE,13.86,0,0
26692,2014,1,17,3,250,-7,-2,1031,SE,18.78,1,0
26693,2014,1,17,4,170,-10,-2,1031,SE,23.7,2,0
26694,2014,1,17,5,103,-10,-3,1031,SE,29.51,0,0
26695,2014,1,17,6,79,-10,-3,1031,SE,34.43,0,0
26696,2014,1,17,7,73,-10,-3,1032,cv,0.89,1,0
26697,2014,1,17,8,74,-10,-3,1032,SE,1.79,0,0
26698,2014,1,17,9,77,-10,-3,1033,SE,3.58,0,0
26699,2014,1,17,10,81,-10,-2,1033,SE,5.37,0,0
26700,2014,1,17,11,95,-9,0,1033,cv,0.89,0,0
26701,2014,1,17,12,115,-10,1,1032,SE,1.79,0,0
26702,2014,1,17,13,77,-11,3,1031,cv,0.89,0,0
26703,2014,1,17,14,67,-13,5,1030,cv,2.68,0,0
26704,2014,1,17,15,13,-21,5,1030,NW,7.15,0,0
26705,2014,1,17,16,12,-21,5,1030,NW,14.3,0,0
26706,2014,1,17,17,10,-22,4,1030,NW,21.45,0,0
26707,2014,1,17,18,195,-23,4,1031,NW,28.6,0,0
26708,2014,1,17,19,238,-22,3,1031,NW,32.62,0,0
26709,2014,1,17,20,293,-22,3,1031,NW,36.64,0,0
26710,2014,1,17,21,384,-22,3,1032,NW,40.66,0,0
26711,2014,1,17,22,381,-18,-1,1032,NW,44.68,0,0
26712,2014,1,17,23,296,-23,3,1032,NW,49.6,0,0
26713,2014,1,18,0,38,-22,1,1032,NW,54.52,0,0
26714,2014,1,18,1,19,-20,-2,1032,NW,57.65,0,0
26715,2014,1,18,2,22,-21,2,1033,NW,63.46,0,0
26716,2014,1,18,3,20,-17,-1,1033,NW,68.38,0,0
26717,2014,1,18,4,14,-17,-4,1033,NW,73.3,0,0
26718,2014,1,18,5,23,-16,-5,1033,NE,1.79,0,0
26719,2014,1,18,6,19,-16,-8,1033,NE,3.58,0,0
26720,2014,1,18,7,22,-17,-6,1034,NE,6.71,0,0
26721,2014,1,18,8,33,-16,-5,1034,NW,3.13,0,0
26722,2014,1,18,9,42,-15,-1,1035,NW,6.26,0,0
26723,2014,1,18,10,40,-19,3,1035,NW,9.39,0,0
26724,2014,1,18,11,43,-20,4,1035,NE,4.02,0,0
26725,2014,1,18,12,56,-20,5,1034,cv,0.89,0,0
26726,2014,1,18,13,57,-21,6,1033,cv,2.68,0,0
26727,2014,1,18,14,153,-20,6,1032,SE,3.13,0,0
26728,2014,1,18,15,108,-19,6,1032,SE,7.15,0,0
26729,2014,1,18,16,89,-18,5,1031,SE,12.07,0,0
26730,2014,1,18,17,87,-18,3,1031,SE,16.09,0,0
26731,2014,1,18,18,95,-19,3,1032,SE,17.88,0,0
26732,2014,1,18,19,111,-16,1,1032,cv,0.89,0,0
26733,2014,1,18,20,112,-15,1,1031,SE,1.79,0,0
26734,2014,1,18,21,145,-14,1,1031,SE,5.81,0,0
26735,2014,1,18,22,184,-12,-2,1032,SE,7.6,0,0
26736,2014,1,18,23,178,-11,-2,1031,SE,11.62,0,0
26737,2014,1,19,0,170,-9,-2,1030,SE,15.64,0,0
